2020-02-23 15:40:24,114 [myid:] - INFO  [main:Environment@109] - Server environment:java.class.path=C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\zookeeper-server\target\classes;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\build\classes;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\zookeeper-server\target\lib\*.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\build\lib\*.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\zookeeper-jute-3.5.7.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\zookeeper-3.5.7.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\slf4j-log4j12-1.7.25.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\slf4j-api-1.7.25.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-transport-native-unix-common-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-transport-native-epoll-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-transport-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-resolver-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-handler-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-common-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-codec-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\netty-buffer-4.1.45.Final.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\log4j-1.2.17.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\json-simple-1.1.1.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jline-2.11.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-util-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-servlet-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-server-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-security-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-io-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jetty-http-9.4.24.v20191120.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\javax.servlet-api-3.1.0.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jackson-databind-2.9.10.2.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jackson-core-2.9.10.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\jackson-annotations-2.9.10.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\commons-cli-1.2.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\lib\audience-annotations-0.5.0.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\zookeeper-*.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\zookeeper-server\src\main\resources\lib\*.jar;C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\conf;.
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:java.library.path=C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Users\psych\bin;C:\Program Files\Git\mingw64\bin;C:\Program Files\Git\usr\local\bin;C:\Program Files\Git\usr\bin;C:\Program Files\Git\usr\bin;C:\Program Files\Git\mingw64\bin;C:\Program Files\Git\usr\bin;C:\Users\psych\bin;C:\Users\psych\Anaconda3;C:\Users\psych\Anaconda3\Library\mingw-w64\bin;C:\Users\psych\Anaconda3\Library\usr\bin;C:\Users\psych\Anaconda3\Library\bin;C:\Users\psych\Anaconda3\Scripts;C:\Users\psych\Anaconda3\bin;C:\Users\psych\Anaconda3\condabin;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v10.0\bin;C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v10.0\libnvvp;.;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\iCLS;C:\Program Files\Intel\Intel(R) Management Engine Components\iCLS;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0;C:\Windows\System32\OpenSSH;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files\Git\cmd;C:\Program Files\dotnet;C:\Program Files\nodejs;C:\Program Files (x86)\Yarn\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0;C:\WINDOWS\System32\OpenSSH;C:\HashiCorp\Vagrant\bin;C:\Users\psych\Anaconda3;C:\Users\psych\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\psych\AppData\Local\Microsoft\WindowsApps;.;C:\Program Files\Git\usr\bin\vendor_perl;C:\Program Files\Git\usr\bin\core_perl;.
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:java.io.tmpdir=C:\Users\psych\AppData\Local\Temp\
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:java.compiler=<NA>
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.name=Windows 10
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.arch=amd64
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.version=10.0
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:user.name=psych
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:user.home=C:\Users\psych
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:user.dir=C:\Users\psych\Downloads\DistributedSystems\distsystemsA2\apache-zookeeper-3.5.7-bin.tar\apache-zookeeper-3.5.7-bin\apache-zookeeper-3.5.7-bin\bin
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.free=233MB
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.max=889MB
2020-02-23 15:40:24,115 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.total=245MB
2020-02-23 15:40:24,116 [myid:] - INFO  [main:ZooKeeperServer@938] - minSessionTimeout set to 4000
2020-02-23 15:40:24,116 [myid:] - INFO  [main:ZooKeeperServer@947] - maxSessionTimeout set to 40000
